
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
1586,2117bff3-94c3-4f4e-80fd-77d29ddcc6ce.binning_data.json,853172,6000,0,2021-07-18 22:00:01.270,com.sec.android.app.shealth,2021-07-18 22:00:01.270,,1.4404821,1228.98,62.979996,1586,zub8fSqg+I,com.sec.android.app.shealth,0,2117bff3-94c3-4f4e-80fd-77d29ddcc6ce.achievement.json,2117bff3-94c3-4f4e-80fd-77d29ddcc6ce,1626566400000,
2358,b6a09f17-ba3b-42ac-9725-98d93a342120.binning_data.json,1378134,6000,0,2021-05-10 22:00:01.324,com.sec.android.app.shealth,2021-05-10 22:00:01.324,,1.2681489,1747.68,96.99,2358,zub8fSqg+I,com.sec.android.app.shealth,0,b6a09f17-ba3b-42ac-9725-98d93a342120.achievement.json,b6a09f17-ba3b-42ac-9725-98d93a342120,1620604800000,
3876,c79a30bb-b78a-437b-b9c2-47f3685011c9.binning_data.json,2370119,6000,8,2021-05-04 01:57:28.047,com.sec.android.app.shealth,2021-05-03 01:45:00.766,c79a30bb-b78a-437b-b9c2-47f3685011c9.source_info.json,1.2017635,2848.323,155.76,3868,VfS0qUERdZ,com.sec.android.app.shealth,0,c79a30bb-b78a-437b-b9c2-47f3685011c9.achievement.json,c79a30bb-b78a-437b-b9c2-47f3685011c9,1620000000000,
4039,feb65bd5-e592-48a5-86ef-ec0c116db674.binning_data.json,2160654,6000,100,2021-05-27 22:00:03.020,com.sec.android.app.shealth,2021-05-27 22:00:03.020,,1.4197272,3067.54,169.53,3939,2RI+3qlzEN,com.sec.android.app.shealth,0,feb65bd5-e592-48a5-86ef-ec0c116db674.achievement.json,feb65bd5-e592-48a5-86ef-ec0c116db674,1622073600000,
5782,1e0e95ec-1e14-4e30-8bde-5c643107073b.binning_data.json,3210058,6000,179,2021-07-20 22:00:03.120,com.sec.android.app.shealth,2021-07-18 22:00:02.755,,1.3229896,4246.874,233.01,5603,2RI+3qlzEN,com.sec.android.app.shealth,0,1e0e95ec-1e14-4e30-8bde-5c643107073b.achievement.json,1e0e95ec-1e14-4e30-8bde-5c643107073b,1626566400000,
3430,78767e83-9237-4793-80a2-18d4c7eea46b.binning_data.json,2129100,6000,150,2021-06-14 22:00:01.358,com.sec.android.app.shealth,2021-06-14 22:00:01.358,,1.2244136,2606.9,144.09,3280,zub8fSqg+I,com.sec.android.app.shealth,0,78767e83-9237-4793-80a2-18d4c7eea46b.achievement.json,78767e83-9237-4793-80a2-18d4c7eea46b,1623628800000,
7332,6e95e187-e033-4514-88a9-61b481b08dc9.binning_data.json,4249000,6000,44,2021-08-14 21:09:22.297,com.sec.android.app.shealth,2021-08-13 22:16:32.351,6e95e187-e033-4514-88a9-61b481b08dc9.source_info.json,1.2615983,5360.532,291.86,7288,VfS0qUERdZ,com.sec.android.app.shealth,0,6e95e187-e033-4514-88a9-61b481b08dc9.achievement.json,6e95e187-e033-4514-88a9-61b481b08dc9,1628899200000,
7483,58c78c66-694e-4955-bd5d-eb510ac97e62.binning_data.json,4178920,6000,250,2021-07-20 09:55:16.747,com.sec.android.app.shealth,2021-07-19 07:00:37.032,58c78c66-694e-4955-bd5d-eb510ac97e62.source_info.json,1.3342992,5575.93,305.29,7233,VfS0qUERdZ,com.sec.android.app.shealth,0,58c78c66-694e-4955-bd5d-eb510ac97e62.achievement.json,58c78c66-694e-4955-bd5d-eb510ac97e62,1626652800000,
6956,9a97461d-8697-4330-bbb9-3620b319ce53.binning_data.json,3716617,6000,948,2021-06-15 22:00:02.638,com.sec.android.app.shealth,2021-06-14 22:00:03.411,,1.4513354,5394.059,318.28,6008,2RI+3qlzEN,com.sec.android.app.shealth,0,9a97461d-8697-4330-bbb9-3620b319ce53.achievement.json,9a97461d-8697-4330-bbb9-3620b319ce53,1623628800000,
237,39709774-e51e-4a75-a872-ce2f53c5f4dc.binning_data.json,145907,6000,0,2021-05-12 22:00:01.179,com.sec.android.app.shealth,2021-05-12 22:00:01.179,,1.1829404,172.6,9.79,237,zub8fSqg+I,com.sec.android.app.shealth,0,39709774-e51e-4a75-a872-ce2f53c5f4dc.achievement.json,39709774-e51e-4a75-a872-ce2f53c5f4dc,1620777600000,
1433,f8627974-28e2-43ef-b334-72a103ebeb85.binning_data.json,854857,6000,0,2021-07-19 22:00:00.918,com.sec.android.app.shealth,2021-07-19 22:00:00.918,,1.259672,1076.84,56.649994,1433,zub8fSqg+I,com.sec.android.app.shealth,0,f8627974-28e2-43ef-b334-72a103ebeb85.achievement.json,f8627974-28e2-43ef-b334-72a103ebeb85,1626652800000,
8301,83049604-04e2-4ded-a61e-d6a7f72723cb.binning_data.json,4806644,6000,77,2021-06-16 06:51:55.444,com.sec.android.app.shealth,2021-06-15 05:57:30.695,83049604-04e2-4ded-a61e-d6a7f72723cb.source_info.json,1.2830824,6167.321,334.68,8224,VfS0qUERdZ,com.sec.android.app.shealth,0,83049604-04e2-4ded-a61e-d6a7f72723cb.achievement.json,83049604-04e2-4ded-a61e-d6a7f72723cb,1623715200000,
445,0f97d4ba-95e6-4c79-9dd0-cd557c086f64.binning_data.json,274466,6000,0,2021-05-14 22:03:19.640,com.sec.android.app.shealth,2021-05-14 22:03:19.640,,1.1866297,325.69,18.36,445,zub8fSqg+I,com.sec.android.app.shealth,0,0f97d4ba-95e6-4c79-9dd0-cd557c086f64.achievement.json,0f97d4ba-95e6-4c79-9dd0-cd557c086f64,1620950400000,
4370,32954863-d24a-419d-95ae-2f86d5216d36.binning_data.json,2468224,6000,99,2021-05-30 22:00:04.375,com.sec.android.app.shealth,2021-05-29 22:00:03.058,,1.3211446,3260.881,180.92,4271,2RI+3qlzEN,com.sec.android.app.shealth,0,32954863-d24a-419d-95ae-2f86d5216d36.achievement.json,32954863-d24a-419d-95ae-2f86d5216d36,1622246400000,
2916,36c155a2-12df-4528-b229-ca525d60b59b.binning_data.json,1671217,6000,76,2021-05-06 01:29:49.038,com.sec.android.app.shealth,2021-05-05 01:49:05.847,36c155a2-12df-4528-b229-ca525d60b59b.source_info.json,1.3339292,2229.285,122.96,2840,VfS0qUERdZ,com.sec.android.app.shealth,0,36c155a2-12df-4528-b229-ca525d60b59b.achievement.json,36c155a2-12df-4528-b229-ca525d60b59b,1620172800000,
4533,bc48e186-1742-489d-898f-68f1421155ff.binning_data.json,2688067,6000,25,2021-06-15 22:00:01.001,com.sec.android.app.shealth,2021-06-15 22:00:01.001,,1.2788777,3437.71,184.06,4508,zub8fSqg+I,com.sec.android.app.shealth,0,bc48e186-1742-489d-898f-68f1421155ff.achievement.json,bc48e186-1742-489d-898f-68f1421155ff,1623715200000,
6231,ce0eafd7-7438-4469-aa7b-02fedcd636e4.binning_data.json,3345255,6000,326,2021-07-21 18:30:15.883,com.sec.android.app.shealth,2021-07-20 09:55:16.382,ce0eafd7-7438-4469-aa7b-02fedcd636e4.source_info.json,1.4208571,4753.13,262.86,5905,VfS0qUERdZ,com.sec.android.app.shealth,0,ce0eafd7-7438-4469-aa7b-02fedcd636e4.achievement.json,ce0eafd7-7438-4469-aa7b-02fedcd636e4,1626739200000,
3957,35a412bf-db02-416e-a1f6-4eb02817b6c5.binning_data.json,2355832,6000,0,2021-08-14 22:00:02.589,com.sec.android.app.shealth,2021-08-14 22:00:02.589,,1.2521943,2949.96,159.59,3957,zub8fSqg+I,com.sec.android.app.shealth,0,35a412bf-db02-416e-a1f6-4eb02817b6c5.achievement.json,35a412bf-db02-416e-a1f6-4eb02817b6c5,1628899200000,
1209,686b8180-92f9-4ff1-b841-f7f1147cbdbf.binning_data.json,670975,6000,0,2021-05-16 22:00:00.590,com.sec.android.app.shealth,2021-05-16 22:00:00.590,,1.3593781,912.11,48.15,1209,zub8fSqg+I,com.sec.android.app.shealth,0,686b8180-92f9-4ff1-b841-f7f1147cbdbf.achievement.json,686b8180-92f9-4ff1-b841-f7f1147cbdbf,1621123200000,
6066,00f4aedd-65b8-40a7-9fd4-20fb308d654d.binning_data.json,3383280,6000,143,2021-06-01 22:00:01.921,com.sec.android.app.shealth,2021-05-31 22:00:01.879,,1.3434696,4545.335,251.171,5923,2RI+3qlzEN,com.sec.android.app.shealth,0,00f4aedd-65b8-40a7-9fd4-20fb308d654d.achievement.json,00f4aedd-65b8-40a7-9fd4-20fb308d654d,1622419200000,
2306,100dbc8c-0064-47a3-9851-393a75af42c2.binning_data.json,1276165,6000,16,2021-05-18 22:00:01.112,com.sec.android.app.shealth,2021-05-18 22:00:01.112,,1.3860424,1768.82,94.13,2290,zub8fSqg+I,com.sec.android.app.shealth,0,100dbc8c-0064-47a3-9851-393a75af42c2.achievement.json,100dbc8c-0064-47a3-9851-393a75af42c2,1621296000000,
1271,b281d8d5-5418-47bb-9851-f624c39589f2.binning_data.json,645954,6000,2,2021-07-20 22:00:01.400,com.sec.android.app.shealth,2021-07-20 22:00:01.400,,1.5378493,993.38,51.05999,1269,zub8fSqg+I,com.sec.android.app.shealth,0,b281d8d5-5418-47bb-9851-f624c39589f2.achievement.json,b281d8d5-5418-47bb-9851-f624c39589f2,1626739200000,
5406,6f71c7bc-d3ca-4ea3-8108-182e42855245.binning_data.json,3068895,6000,53,2021-08-14 22:00:04.728,com.sec.android.app.shealth,2021-08-14 22:00:04.728,,1.2690997,3894.735,215.39,5353,2RI+3qlzEN,com.sec.android.app.shealth,0,6f71c7bc-d3ca-4ea3-8108-182e42855245.achievement.json,6f71c7bc-d3ca-4ea3-8108-182e42855245,1628899200000,
3510,0b26bd77-a8bf-4209-97b8-cea87cb88836.binning_data.json,2118661,6000,0,2021-09-05 22:00:01.765,com.sec.android.app.shealth,2021-09-05 22:00:01.765,,1.2444086,2636.4802,140.24998,3510,zub8fSqg+I,com.sec.android.app.shealth,0,0b26bd77-a8bf-4209-97b8-cea87cb88836.achievement.json,0b26bd77-a8bf-4209-97b8-cea87cb88836,1630800000000,
6833,56961042-f309-407f-be64-3d1eb88a5d98.binning_data.json,3982357,6000,58,2021-06-16 22:00:02.718,com.sec.android.app.shealth,2021-06-15 22:00:02.658,,1.2553418,4999.22,271.78,6775,2RI+3qlzEN,com.sec.android.app.shealth,0,56961042-f309-407f-be64-3d1eb88a5d98.achievement.json,56961042-f309-407f-be64-3d1eb88a5d98,1623715200000,
4103,5d36e456-253a-43c3-a6c6-67e9e316f43d.binning_data.json,2186286,6000,193,2021-05-07 22:03:44.918,com.sec.android.app.shealth,2021-05-07 01:44:33.342,5d36e456-253a-43c3-a6c6-67e9e316f43d.source_info.json,1.4403781,3149.079,174.18001,3910,VfS0qUERdZ,com.sec.android.app.shealth,0,5d36e456-253a-43c3-a6c6-67e9e316f43d.achievement.json,5d36e456-253a-43c3-a6c6-67e9e316f43d,1620345600000,
6024,9f511ef7-cabc-4f00-aa51-2465519de4a4.binning_data.json,3241467,6000,337,2021-07-21 22:00:02.654,com.sec.android.app.shealth,2021-07-20 22:00:03.126,,1.4121475,4577.43,254.36,5687,2RI+3qlzEN,com.sec.android.app.shealth,0,9f511ef7-cabc-4f00-aa51-2465519de4a4.achievement.json,9f511ef7-cabc-4f00-aa51-2465519de4a4,1626739200000,
2121,8c781171-7729-49fc-9865-f37c026d12eb.binning_data.json,1254875,6000,0,2021-05-20 22:00:01.013,com.sec.android.app.shealth,2021-05-20 22:00:01.013,,1.2666042,1589.4299,85.19,2121,zub8fSqg+I,com.sec.android.app.shealth,0,8c781171-7729-49fc-9865-f37c026d12eb.achievement.json,8c781171-7729-49fc-9865-f37c026d12eb,1621468800000,
4210,bed17bcb-0c7c-4e6e-84e4-378e97f95506.binning_data.json,2427897,6000,52,2021-08-16 05:02:16.338,com.sec.android.app.shealth,2021-08-15 08:16:57.855,bed17bcb-0c7c-4e6e-84e4-378e97f95506.source_info.json,1.2734662,3091.845,170.959,4158,VfS0qUERdZ,com.sec.android.app.shealth,0,bed17bcb-0c7c-4e6e-84e4-378e97f95506.achievement.json,bed17bcb-0c7c-4e6e-84e4-378e97f95506,1628985600000,
3061,0cd76e71-11c7-400f-90bf-fd1ce47d4a2b.binning_data.json,1782777,6000,67,2021-09-06 22:00:03.692,com.sec.android.app.shealth,2021-09-05 22:00:03.784,,1.2830756,2287.439,125.89,2994,2RI+3qlzEN,com.sec.android.app.shealth,0,0cd76e71-11c7-400f-90bf-fd1ce47d4a2b.achievement.json,0cd76e71-11c7-400f-90bf-fd1ce47d4a2b,1630800000000,
7212,0b1e092a-5cc2-4c52-a61b-5cd9f1ab8886.binning_data.json,3994346,6000,254,2021-07-20 22:00:03.166,com.sec.android.app.shealth,2021-07-20 22:00:03.166,,1.3439497,5368.2,293.99,6958,2RI+3qlzEN,com.sec.android.app.shealth,0,0b1e092a-5cc2-4c52-a61b-5cd9f1ab8886.achievement.json,0b1e092a-5cc2-4c52-a61b-5cd9f1ab8886,1626652800000,
728,aa22dbb3-0c59-43ee-9736-4d20ebd733d1.binning_data.json,441830,6000,8,2021-05-09 21:34:42.629,com.sec.android.app.shealth,2021-05-08 22:12:00.516,aa22dbb3-0c59-43ee-9736-4d20ebd733d1.source_info.json,1.2380321,547.0,29.97,720,VfS0qUERdZ,com.sec.android.app.shealth,0,aa22dbb3-0c59-43ee-9736-4d20ebd733d1.achievement.json,aa22dbb3-0c59-43ee-9736-4d20ebd733d1,1620518400000,
6827,5bd89d80-1bf8-4f72-96f3-8e5c7c7685cf.binning_data.json,3810730,6000,192,2021-06-17 03:36:16.335,com.sec.android.app.shealth,2021-06-16 06:51:55.205,5bd89d80-1bf8-4f72-96f3-8e5c7c7685cf.source_info.json,1.357312,5172.35,281.84,6635,VfS0qUERdZ,com.sec.android.app.shealth,0,5bd89d80-1bf8-4f72-96f3-8e5c7c7685cf.achievement.json,5bd89d80-1bf8-4f72-96f3-8e5c7c7685cf,1623801600000,
2507,db1241cb-a77d-4129-a385-46239d75b941.binning_data.json,1570160,6000,0,2021-05-22 22:00:01.214,com.sec.android.app.shealth,2021-05-22 22:00:01.214,,1.178765,1850.85,101.1,2507,zub8fSqg+I,com.sec.android.app.shealth,0,db1241cb-a77d-4129-a385-46239d75b941.achievement.json,db1241cb-a77d-4129-a385-46239d75b941,1621641600000,
2378,e41c8831-ad47-4ed1-827a-cedee601b5f4.binning_data.json,1369019,6000,45,2021-08-15 22:00:01.092,com.sec.android.app.shealth,2021-08-15 22:00:01.092,,1.3309382,1822.08,97.13,2333,zub8fSqg+I,com.sec.android.app.shealth,0,e41c8831-ad47-4ed1-827a-cedee601b5f4.achievement.json,e41c8831-ad47-4ed1-827a-cedee601b5f4,1628985600000,
1825,522cc4bc-92ac-4603-ad9b-9a1cf4d971cf.binning_data.json,1078515,6000,25,2021-05-24 22:00:00.673,com.sec.android.app.shealth,2021-05-24 22:00:00.673,,1.2978114,1399.71,76.61,1800,zub8fSqg+I,com.sec.android.app.shealth,0,522cc4bc-92ac-4603-ad9b-9a1cf4d971cf.achievement.json,522cc4bc-92ac-4603-ad9b-9a1cf4d971cf,1621814400000,
4227,0b1d17d1-4e4c-4382-9035-1fb321760c8d.binning_data.json,2356358,6000,18,2021-07-22 13:47:45.120,com.sec.android.app.shealth,2021-07-21 08:02:24.756,0b1d17d1-4e4c-4382-9035-1fb321760c8d.source_info.json,1.3225405,3116.3801,169.45,4209,VfS0qUERdZ,com.sec.android.app.shealth,0,0b1d17d1-4e4c-4382-9035-1fb321760c8d.achievement.json,0b1d17d1-4e4c-4382-9035-1fb321760c8d,1626825600000,
2423,658a7fb3-546c-427e-8adb-f90e4254a4b3.binning_data.json,1388787,6000,11,2021-05-11 21:32:44.670,com.sec.android.app.shealth,2021-05-11 02:39:49.516,658a7fb3-546c-427e-8adb-f90e4254a4b3.source_info.json,1.3204099,1833.769,96.43,2412,VfS0qUERdZ,com.sec.android.app.shealth,0,658a7fb3-546c-427e-8adb-f90e4254a4b3.achievement.json,658a7fb3-546c-427e-8adb-f90e4254a4b3,1620691200000,
2934,ad93c400-1a46-4327-8bb5-7693bbadd712.binning_data.json,1753861,6000,14,2021-06-16 22:00:01.000,com.sec.android.app.shealth,2021-06-16 22:00:01.000,,1.2799758,2244.9,120.42,2920,zub8fSqg+I,com.sec.android.app.shealth,0,ad93c400-1a46-4327-8bb5-7693bbadd712.achievement.json,ad93c400-1a46-4327-8bb5-7693bbadd712,1623801600000,
7055,8ab832df-467b-499e-a187-270485739a07.binning_data.json,3731396,6000,100,2021-09-07 15:42:09.452,com.sec.android.app.shealth,2021-09-06 04:36:05.671,8ab832df-467b-499e-a187-270485739a07.source_info.json,1.4523726,5419.378,289.77,6955,VfS0qUERdZ,com.sec.android.app.shealth,0,8ab832df-467b-499e-a187-270485739a07.achievement.json,8ab832df-467b-499e-a187-270485739a07,1630886400000,
3345,92be9f91-10a7-4e2d-be17-7807bad80f0d.binning_data.json,1937180,6000,37,2021-08-16 22:00:03.174,com.sec.android.app.shealth,2021-08-15 22:00:02.896,,1.2353753,2393.145,134.879,3308,2RI+3qlzEN,com.sec.android.app.shealth,0,92be9f91-10a7-4e2d-be17-7807bad80f0d.achievement.json,92be9f91-10a7-4e2d-be17-7807bad80f0d,1628985600000,
1638,0b4a8af4-97ed-4423-b951-57c773670a3c.binning_data.json,916860,6000,0,2021-07-21 22:00:00.923,com.sec.android.app.shealth,2021-07-21 22:00:00.923,,1.3513504,1239.0,66.85,1638,zub8fSqg+I,com.sec.android.app.shealth,0,0b4a8af4-97ed-4423-b951-57c773670a3c.achievement.json,0b4a8af4-97ed-4423-b951-57c773670a3c,1626825600000,
5354,6c908177-a428-46a8-8a38-264221d2b291.binning_data.json,2923999,6000,182,2021-06-17 22:01:12.165,com.sec.android.app.shealth,2021-06-16 22:00:02.715,,1.3718334,4011.24,220.2,5172,2RI+3qlzEN,com.sec.android.app.shealth,0,6c908177-a428-46a8-8a38-264221d2b291.achievement.json,6c908177-a428-46a8-8a38-264221d2b291,1623801600000,
5345,70e4e7fc-48b4-4216-b954-5fbf9c47ea1c.binning_data.json,2811499,6000,38,2021-09-06 22:00:01.506,com.sec.android.app.shealth,2021-09-06 22:00:01.506,,1.4672704,4125.23,218.82999,5307,zub8fSqg+I,com.sec.android.app.shealth,0,70e4e7fc-48b4-4216-b954-5fbf9c47ea1c.achievement.json,70e4e7fc-48b4-4216-b954-5fbf9c47ea1c,1630886400000,
3549,f877f1e0-bf4b-438c-ae7f-e12ccbbc0da2.binning_data.json,2089217,6000,43,2021-08-17 07:48:18.790,com.sec.android.app.shealth,2021-08-16 05:02:16.002,f877f1e0-bf4b-438c-ae7f-e12ccbbc0da2.source_info.json,1.247064,2605.388,144.111,3506,VfS0qUERdZ,com.sec.android.app.shealth,0,f877f1e0-bf4b-438c-ae7f-e12ccbbc0da2.achievement.json,f877f1e0-bf4b-438c-ae7f-e12ccbbc0da2,1629072000000,
3748,56de4f16-0dde-4676-ab7f-f655c5aa8557.binning_data.json,2070104,6000,34,2021-07-22 22:00:03.358,com.sec.android.app.shealth,2021-07-21 22:00:02.634,,1.3240296,2740.88,150.57,3714,2RI+3qlzEN,com.sec.android.app.shealth,0,56de4f16-0dde-4676-ab7f-f655c5aa8557.achievement.json,56de4f16-0dde-4676-ab7f-f655c5aa8557,1626825600000,
1532,8fb6d1c8-b150-4b50-b993-7e5b8fe46c15.binning_data.json,932056,6000,0,2021-05-26 22:00:01.221,com.sec.android.app.shealth,2021-05-26 22:00:01.221,,1.2273284,1143.94,61.03,1532,zub8fSqg+I,com.sec.android.app.shealth,0,8fb6d1c8-b150-4b50-b993-7e5b8fe46c15.achievement.json,8fb6d1c8-b150-4b50-b993-7e5b8fe46c15,1621987200000,
3812,a9b3394d-613a-4cf5-a2b9-505bf2303bb9.binning_data.json,2185297,6000,60,2021-05-13 21:11:44.506,com.sec.android.app.shealth,2021-05-13 04:47:25.832,a9b3394d-613a-4cf5-a2b9-505bf2303bb9.source_info.json,1.3165303,2877.01,155.93001,3752,VfS0qUERdZ,com.sec.android.app.shealth,0,a9b3394d-613a-4cf5-a2b9-505bf2303bb9.achievement.json,a9b3394d-613a-4cf5-a2b9-505bf2303bb9,1620864000000,
1776,ed76a46a-7256-49c7-9dd1-b4dc618853ab.binning_data.json,1069526,6000,12,2021-08-16 22:00:01.252,com.sec.android.app.shealth,2021-08-16 22:00:01.252,,1.2463368,1332.99,71.409996,1764,zub8fSqg+I,com.sec.android.app.shealth,0,ed76a46a-7256-49c7-9dd1-b4dc618853ab.achievement.json,ed76a46a-7256-49c7-9dd1-b4dc618853ab,1629072000000,
1966,b4bd1ec2-9ae8-4735-9b87-9288f03930ae.binning_data.json,1108889,6000,15,2021-05-28 22:00:00.522,com.sec.android.app.shealth,2021-05-28 22:00:00.522,,1.3505218,1497.5801,79.77,1951,zub8fSqg+I,com.sec.android.app.shealth,0,b4bd1ec2-9ae8-4735-9b87-9288f03930ae.achievement.json,b4bd1ec2-9ae8-4735-9b87-9288f03930ae,1622160000000,
6583,885a5d4a-9721-452a-9126-94f868f1ae7a.binning_data.json,3469290,6000,107,2021-09-07 22:00:03.843,com.sec.android.app.shealth,2021-09-06 22:00:03.740,,1.4539165,5044.058,267.711,6476,2RI+3qlzEN,com.sec.android.app.shealth,0,885a5d4a-9721-452a-9126-94f868f1ae7a.achievement.json,885a5d4a-9721-452a-9126-94f868f1ae7a,1630886400000,
4394,82450108-0286-4188-a6b0-bfc97c04b460.binning_data.json,2409981,6000,33,2021-07-22 20:32:56.547,com.sec.android.app.shealth,2021-07-22 01:19:17.329,82450108-0286-4188-a6b0-bfc97c04b460.source_info.json,1.3609103,3279.769,177.33,4361,VfS0qUERdZ,com.sec.android.app.shealth,0,82450108-0286-4188-a6b0-bfc97c04b460.achievement.json,82450108-0286-4188-a6b0-bfc97c04b460,1626912000000,
11727,ac581740-0029-43da-a784-5d7dc166d22e.binning_data.json,6410729,6000,37,2021-06-18 05:28:46.598,com.sec.android.app.shealth,2021-06-17 03:36:16.160,ac581740-0029-43da-a784-5d7dc166d22e.source_info.json,1.3580521,8706.105,458.88998,11690,VfS0qUERdZ,com.sec.android.app.shealth,0,ac581740-0029-43da-a784-5d7dc166d22e.achievement.json,ac581740-0029-43da-a784-5d7dc166d22e,1623888000000,
3258,bbeec529-b5b7-4874-af87-ac0dab2b9f30.binning_data.json,1904551,6000,36,2021-08-17 22:00:02.792,com.sec.android.app.shealth,2021-08-16 22:00:03.176,,1.2393352,2360.378,132.261,3222,2RI+3qlzEN,com.sec.android.app.shealth,0,bbeec529-b5b7-4874-af87-ac0dab2b9f30.achievement.json,bbeec529-b5b7-4874-af87-ac0dab2b9f30,1629072000000,
6949,01c2ddee-ae15-4f63-a2d1-1d68c1784e34.binning_data.json,4088449,6000,162,2021-05-30 22:00:02.510,com.sec.android.app.shealth,2021-05-30 22:00:02.510,,1.2964131,5300.32,287.35,6787,zub8fSqg+I,com.sec.android.app.shealth,0,01c2ddee-ae15-4f63-a2d1-1d68c1784e34.achievement.json,01c2ddee-ae15-4f63-a2d1-1d68c1784e34,1622332800000,
3973,5998272b-75c6-442c-88ee-fb5d7dbd9338.binning_data.json,2173380,6000,0,2021-06-17 22:01:10.505,com.sec.android.app.shealth,2021-06-17 22:01:10.505,,1.3972791,3036.82,157.98,3973,zub8fSqg+I,com.sec.android.app.shealth,0,5998272b-75c6-442c-88ee-fb5d7dbd9338.achievement.json,5998272b-75c6-442c-88ee-fb5d7dbd9338,1623888000000,
956,053a37fd-5720-4297-af43-7ca70a5ffbad.binning_data.json,549344,6000,6,2021-05-15 21:35:03.523,com.sec.android.app.shealth,2021-05-15 03:23:20.482,053a37fd-5720-4297-af43-7ca70a5ffbad.source_info.json,1.2976565,712.861,40.74,950,VfS0qUERdZ,com.sec.android.app.shealth,0,053a37fd-5720-4297-af43-7ca70a5ffbad.achievement.json,053a37fd-5720-4297-af43-7ca70a5ffbad,1621036800000,
3718,646e3c64-0e17-4e28-9a94-de6f0e0729c0.binning_data.json,2072948,6000,34,2021-09-08 09:41:06.632,com.sec.android.app.shealth,2021-09-06 22:48:17.391,646e3c64-0e17-4e28-9a94-de6f0e0729c0.source_info.json,1.333269,2763.798,150.698,3684,VfS0qUERdZ,com.sec.android.app.shealth,0,646e3c64-0e17-4e28-9a94-de6f0e0729c0.achievement.json,646e3c64-0e17-4e28-9a94-de6f0e0729c0,1630972800000,
2069,21eb1a00-5261-4018-b045-52a8864459d6.binning_data.json,1134298,6000,0,2021-07-22 22:00:01.611,com.sec.android.app.shealth,2021-07-22 22:00:01.611,,1.3918997,1578.83,83.07,2069,zub8fSqg+I,com.sec.android.app.shealth,0,21eb1a00-5261-4018-b045-52a8864459d6.achievement.json,21eb1a00-5261-4018-b045-52a8864459d6,1626912000000,
10832,055e2b56-bf4c-44a3-8984-097dd8ab7397.binning_data.json,5921077,6000,48,2021-06-18 22:00:04.359,com.sec.android.app.shealth,2021-06-17 22:01:12.211,,1.3460431,7970.026,422.51,10784,2RI+3qlzEN,com.sec.android.app.shealth,0,055e2b56-bf4c-44a3-8984-097dd8ab7397.achievement.json,055e2b56-bf4c-44a3-8984-097dd8ab7397,1623888000000,
6243,89b39455-b6cc-48e1-a8c9-0f69eea5e234.binning_data.json,3632882,6000,120,2021-08-18 11:56:20.220,com.sec.android.app.shealth,2021-08-17 07:48:18.506,89b39455-b6cc-48e1-a8c9-0f69eea5e234.source_info.json,1.2590276,4573.9,253.889,6123,VfS0qUERdZ,com.sec.android.app.shealth,0,89b39455-b6cc-48e1-a8c9-0f69eea5e234.achievement.json,89b39455-b6cc-48e1-a8c9-0f69eea5e234,1629158400000,
4596,60f43bf1-77ae-4e9c-b99c-b14f14402ef9.binning_data.json,2449760,6000,27,2021-11-09 23:00:03.429,com.sec.android.app.shealth,2021-11-08 23:00:03.412,,1.4226773,3485.219,185.609,4569,2RI+3qlzEN,com.sec.android.app.shealth,0,60f43bf1-77ae-4e9c-b99c-b14f14402ef9.achievement.json,60f43bf1-77ae-4e9c-b99c-b14f14402ef9,1636329600000,
2767,5c9ee56e-f37d-4ff8-bfe4-fc481e8fe00b.binning_data.json,1554283,6000,99,2021-05-17 21:26:23.293,com.sec.android.app.shealth,2021-05-17 06:33:31.635,5c9ee56e-f37d-4ff8-bfe4-fc481e8fe00b.source_info.json,1.3709196,2130.797,117.4,2668,VfS0qUERdZ,com.sec.android.app.shealth,0,5c9ee56e-f37d-4ff8-bfe4-fc481e8fe00b.achievement.json,5c9ee56e-f37d-4ff8-bfe4-fc481e8fe00b,1621209600000,
1164,ce2fa2c5-e9ad-4bc7-9394-41d3231fb195.binning_data.json,701911,6000,6,2021-09-07 22:00:01.579,com.sec.android.app.shealth,2021-09-07 22:00:01.579,,1.214141,852.22,46.75999,1158,zub8fSqg+I,com.sec.android.app.shealth,0,ce2fa2c5-e9ad-4bc7-9394-41d3231fb195.achievement.json,ce2fa2c5-e9ad-4bc7-9394-41d3231fb195,1630972800000,
2181,8fb93ee4-7281-45d1-916a-792602bd8f2b.binning_data.json,1248745,6000,31,2021-05-20 07:05:56.439,com.sec.android.app.shealth,2021-05-18 22:04:03.069,8fb93ee4-7281-45d1-916a-792602bd8f2b.source_info.json,1.3234726,1652.68,88.89,2150,VfS0qUERdZ,com.sec.android.app.shealth,0,8fb93ee4-7281-45d1-916a-792602bd8f2b.achievement.json,8fb93ee4-7281-45d1-916a-792602bd8f2b,1621382400000,
