
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
2244,4,0,4,2022-05-22 12:46:00.000,230002,,2022-05-22 12:46:05.412,2022-05-22 12:46:05.412,4,1.4166666,3.18,0.16,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:46:59.999,d2cc83e2-7594-e4d0-db18-9e927f59b8d7,
60000,4,0,118,2022-05-22 14:35:00.000,,,2022-05-22 14:55:01.632,2022-05-22 14:55:01.632,118,1.5433333,92.6,4.72,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:36:00.000,e504ddc3-3a7b-4c0a-ad8f-d23b9c9cec1e,
12162,4,0,27,2022-05-22 13:05:00.000,230002,,2022-05-22 13:05:18.724,2022-05-22 13:05:16.428,27,1.8434666,22.421,1.079,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:05:59.999,3573d603-b084-283b-839a-9463ee797b45,
8152,4,0,14,2022-05-22 09:26:00.000,230002,,2022-05-22 09:28:15.466,2022-05-22 09:28:15.466,14,1.3333334,10.87,0.57,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 09:26:59.999,6fe871a9-2655-d16c-1d53-f8e4489948e3,
46485,4,0,80,2022-05-22 14:41:00.000,,,2022-05-22 14:55:02.046,2022-05-22 14:55:02.046,80,1.3055556,60.69,3.18,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:42:00.000,b9a0db71-ca79-42bd-8ac2-d17ec4c1bc94,
42303,4,0,68,2022-05-22 12:57:00.000,230002,,2022-05-22 12:59:55.477,2022-05-22 12:57:04.860,68,1.2386554,52.399,2.721,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:57:59.999,9283d020-b13f-8794-4511-3cce3e0f93bd,
10140,4,0,19,2022-05-22 10:25:00.000,230002,,2022-05-22 10:27:22.394,2022-05-22 10:27:22.394,19,1.5,15.21,0.86,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 10:25:59.999,675debf7-82aa-253f-0b70-e001f9f09779,
19695,4,0,29,2022-05-22 13:17:00.000,,,2022-05-22 13:29:14.267,2022-05-22 13:29:14.267,29,1.0555556,20.79,1.18,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:18:00.000,56cc5772-444f-441b-b988-4240d269c87e,
60000,4,0,117,2022-05-22 14:47:00.000,,,2022-05-22 14:55:02.394,2022-05-22 14:55:02.394,117,1.5213333,91.28,4.68,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:48:00.000,5ca82163-61fd-4538-8de0-6d09ad51a954,
10505,4,0,20,2022-05-22 09:47:00.000,230002,,2022-05-22 09:49:19.325,2022-05-22 09:49:19.325,20,1.5277778,16.05,0.79,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 09:47:59.999,2382f08a-2285-4fa0-726a-5ab3c9bdbd0d,
26545,4,0,42,2022-05-22 13:25:00.000,,,2022-05-22 13:29:14.771,2022-05-22 13:29:14.771,42,1.1666666,30.97,1.66,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:26:00.000,f0442a2f-4c31-40a1-be4a-377fc6bbfb94,
34876,4,0,54,2022-05-22 14:53:00.000,,,2022-05-22 14:55:49.137,2022-05-22 14:55:49.137,54,1.1388888,39.72,2.16,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:54:00.000,6e499fc4-ab72-4eb3-b1d0-fd894433657c,
28501,4,0,49,2022-05-22 13:31:00.000,,,2022-05-22 13:34:43.442,2022-05-22 13:34:43.442,49,1.3055556,37.21,1.95,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:32:00.000,58a7cf9d-448e-4fbc-b0b5-96262088b5ba,
8034,4,0,17,2022-05-22 13:04:00.000,,,2022-05-22 13:06:53.652,2022-05-22 13:06:53.652,17,1.6666666,13.39,0.67,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:05:00.000,256239e4-218b-4030-8544-ea0ca054f9e0,
13074,4,0,21,2022-05-22 10:14:00.000,230002,,2022-05-22 10:15:01.127,2022-05-22 10:14:03.421,21,1.2383165,16.19,0.9,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 10:14:59.999,a5ec0925-bb3a-939a-96e1-473d8d313aad,
60000,4,0,87,2022-05-22 14:58:00.000,,,2022-05-22 15:00:17.175,2022-05-22 15:00:17.175,87,1.0521667,63.13,3.48,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:59:00.000,867360bc-2bb6-496a-91d7-ab91efd9878e,
30151,4,0,52,2022-05-22 13:28:00.000,230002,,2022-05-22 13:29:26.400,2022-05-22 13:28:11.370,52,1.3518454,40.76,2.11,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:28:59.999,20cefd3a-7f70-6432-0128-b586f9120c73,
11659,4,0,25,2022-05-22 11:23:00.000,230002,,2022-05-22 11:35:01.130,2022-05-22 11:35:01.129,25,1.7222222,20.08,0.92,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 11:23:59.999,bdf310f5-1971-8802-03af-fc4a7c9461a7,
35951,4,0,50,2022-05-22 14:59:00.000,230002,,2022-05-22 15:00:19.290,2022-05-22 14:59:32.458,50,1.0147052,36.48,2.06,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:59:59.999,7dca637c-c71e-0791-03d1-8007714e5c1c,
47081,4,0,75,2022-05-22 13:34:00.000,230002,,2022-05-22 13:35:01.151,2022-05-22 13:34:28.453,75,1.2138809,57.151,3.03,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:34:59.999,0b122117-2182-cb52-011a-68c3ec5ba8af,
36098,4,0,61,2022-05-22 10:59:00.000,230002,,2022-05-22 11:00:08.491,2022-05-22 10:59:37.402,61,1.3036684,47.06,2.571,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 10:59:59.999,3c6bb890-cd4b-0af2-1ad1-26be7dd67188,
24051,4,0,37,2022-05-22 15:19:00.000,230002,,2022-05-22 15:20:21.435,2022-05-22 15:20:21.435,37,1.1666666,28.06,1.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 15:19:59.999,1e72dab5-a80b-5e36-0d00-67787864e282,
5588,4,0,12,2022-05-22 12:15:00.000,230002,,2022-05-22 12:16:21.301,2022-05-22 12:16:21.301,12,1.75,9.78,0.45,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:15:59.999,3226d5cf-ded3-9539-cb5e-2156747ad13a,
45404,4,0,79,2022-05-22 13:41:00.000,230002,,2022-05-22 13:43:24.418,2022-05-22 13:43:24.418,79,1.3611112,61.8,3.16,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:41:59.999,e719d95a-0f7a-822f-9c4e-dad415f78f6d,
37251,4,0,63,2022-05-22 15:27:00.000,230002,,2022-05-22 15:29:36.276,2022-05-22 15:27:02.137,63,1.2878535,47.974,2.529,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 15:27:59.999,ac0b2829-11e1-a533-97aa-1a2f730877a2,
35104,4,0,48,2022-05-22 12:00:00.000,230002,,2022-05-22 12:01:09.439,2022-05-22 12:01:09.439,48,1.0277778,36.08,1.91,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:00:59.999,ad146b54-4d87-8de1-1841-451168ae7007,
57788,4,0,91,2022-05-22 13:38:00.000,,,2022-05-22 13:49:12.300,2022-05-22 13:49:12.300,91,1.1666666,67.42,3.63,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:39:00.000,adb1191b-a518-4cc8-ab7c-149e9bbb7265,
11461,4,0,16,2022-05-22 03:38:00.000,230002,,2022-05-22 03:45:00.392,2022-05-22 03:45:00.392,16,1.0277778,11.78,0.66,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 03:38:59.999,7352a465-b76c-6cc2-e1ad-6229b5a416c6,
16935,4,0,29,2022-05-22 15:15:00.000,,,2022-05-22 15:35:03.785,2022-05-22 15:35:03.785,29,1.3055556,22.11,1.15,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 15:16:00.000,475f9526-5a89-411b-9a2b-a2c6ee7c730a,
5701,4,0,9,2022-05-22 12:40:00.000,230002,,2022-05-22 12:42:20.347,2022-05-22 12:42:20.347,9,1.1944444,6.81,0.36,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:40:59.999,b57f7e7e-c638-44ae-d625-c82db5a49385,
60000,4,0,106,2022-05-22 13:44:00.000,,,2022-05-22 13:49:12.694,2022-05-22 13:49:12.694,106,1.3461667,80.77,4.24,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:45:00.000,6a049e8b-24ad-4726-af4a-52ebb1dc818a,
6418,4,0,11,2022-05-22 12:32:00.000,230002,,2022-05-22 12:35:01.114,2022-05-22 12:35:01.112,11,1.3055556,8.38,0.43,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:32:59.999,e966c730-7858-d6af-f89d-7bd0757c8493,
59619,4,0,101,2022-05-22 15:24:00.000,,,2022-05-22 15:35:04.207,2022-05-22 15:35:04.207,101,1.2777778,76.18,4.04,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 15:25:00.000,65992835-75bc-427a-8693-33f6c19a7d0c,
15781,4,0,25,2022-05-22 03:55:00.000,230002,,2022-05-22 04:15:01.126,2022-05-22 04:15:01.125,25,1.1944444,18.85,1.01,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 03:55:59.999,1118ae60-d7f1-3efb-d533-2366977cf729,
59277,4,0,97,2022-05-22 13:54:00.000,,,2022-05-22 13:55:02.753,2022-05-22 13:55:02.753,97,1.2222222,72.45,3.88,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:55:00.000,df911aa2-cd6d-4c02-9129-dd86a77f5781,
41169,4,0,61,2022-05-22 15:31:00.000,,,2022-05-22 15:35:04.590,2022-05-22 15:35:04.590,61,1.0833334,44.6,2.44,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 15:32:00.000,a9420596-4bfc-4d02-91f0-9a97e62efc3b,
40732,4,0,70,2022-05-22 13:53:00.000,230002,,2022-05-22 13:55:01.187,2022-05-22 13:55:01.186,70,1.3333334,54.31,2.8,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:53:59.999,a47d3485-166e-6cff-e8bc-52831a1e69f2,
5754,4,0,12,2022-05-22 12:47:00.000,230002,,2022-05-22 12:48:22.308,2022-05-22 12:48:22.308,12,1.6666666,9.59,0.45,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:47:59.999,5b0d3625-86f2-c686-de5e-61bfe2a44cf7,
7640,4,0,12,2022-05-22 15:38:00.000,230002,,2022-05-22 15:38:29.565,2022-05-22 15:38:29.382,15,1.5851656,12.112,0.569,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 15:38:59.999,8949342d-7065-f371-fd3c-528352658508,
3849,4,0,11,2022-05-22 12:52:00.000,230002,,2022-05-22 12:55:01.142,2022-05-22 12:55:01.141,11,2.3611112,9.09,0.32,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:52:59.999,4c380b2a-9585-2280-a260-e3526bf200fa,
21889,4,0,42,2022-05-22 14:02:00.000,230002,,2022-05-22 14:03:08.257,2022-05-22 14:03:08.257,42,1.5555556,34.05,1.63,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:02:59.999,211156f4-412c-4444-63b0-a06599253ef3,
25939,4,0,56,2022-05-22 13:06:00.000,230002,,2022-05-22 13:07:44.423,2022-05-22 13:07:44.423,56,1.5,38.91,2.12,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:06:59.999,04bc9ba4-5f84-6006-7d69-c3c82f171940,
17545,4,0,26,2022-05-22 15:41:00.000,230002,,2022-05-22 15:42:29.362,2022-05-22 15:41:41.243,26,1.0896642,19.119,1.109,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 15:41:59.999,1ded9b43-7d69-17ff-539f-791c033c188b,
14185,4,0,22,2022-05-22 12:58:00.000,230002,,2022-05-22 12:59:55.497,2022-05-22 12:59:55.496,22,1.1666666,16.55,0.87,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 12:58:59.999,2735acb2-283d-0dc1-7bf1-5d3cb8906387,
42454,4,0,82,2022-05-22 14:08:00.000,230002,,2022-05-22 14:09:15.442,2022-05-22 14:09:15.442,82,1.5555556,66.04,3.35,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:08:59.999,491536ec-46fa-5da1-ca4f-cb8d2735d30b,
20104,4,0,40,2022-05-22 15:47:00.000,230002,,2022-05-22 15:47:33.351,2022-05-22 15:47:19.146,40,1.5399761,30.96,1.758,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 15:47:59.999,19d8d261-0635-f5bb-6f0a-a2651c0febf5,
23497,4,0,40,2022-05-22 13:01:00.000,230002,,2022-05-22 13:03:30.850,2022-05-22 13:03:30.850,40,1.3333334,31.33,1.63,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:01:59.999,c434707f-599e-6b02-cb80-656aa50c4712,
60000,4,0,114,2022-05-22 14:05:00.000,,,2022-05-22 14:12:07.561,2022-05-22 14:12:07.561,114,1.4693335,88.16,4.56,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:06:00.000,e223aae1-95be-494b-9bb2-3fb17ff44977,
20392,4,0,39,2022-05-22 13:18:00.000,,,2022-05-22 13:29:14.361,2022-05-22 13:29:14.361,39,1.4166666,28.89,1.55,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:19:00.000,b8c0940a-1658-4747-8ab8-404446858061,
19421,4,0,29,2022-05-22 15:53:00.000,,,2022-05-22 15:55:01.508,2022-05-22 15:55:01.508,29,1.0833334,21.04,1.17,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 15:54:00.000,70aff0be-7cc7-412e-9923-9b83319d2430,
7587,4,0,17,2022-05-22 13:05:00.000,,,2022-05-22 13:06:53.738,2022-05-22 13:06:53.738,17,1.8055556,13.7,0.67,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:06:00.000,5b5d4a5d-db28-4d85-8f62-5bbc20ea9276,
20493,4,0,31,2022-05-22 14:11:00.000,,,2022-05-22 14:12:07.845,2022-05-22 14:12:07.845,31,1.1111112,22.77,1.24,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:12:00.000,cf6d87d7-0cac-40e0-98f0-7e2785000be5,
8813,4,0,17,2022-05-22 16:05:00.000,230002,,2022-05-22 16:05:50.335,2022-05-22 16:05:50.334,17,1.5555556,13.71,0.66,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 16:05:59.999,fb8f732a-2a2f-f07f-9c20-3f3b97fec513,
26994,4,0,56,2022-05-22 13:07:00.000,230002,,2022-05-22 13:07:44.442,2022-05-22 13:07:44.442,56,1.6944444,45.74,2.26,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:07:59.999,aec1cc3f-bfef-a06e-5b04-9f5999113abb,
9038,4,0,20,2022-05-22 13:04:00.000,230002,,2022-05-22 13:05:16.417,2022-05-22 13:05:16.417,20,1.8333334,16.57,0.76,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:04:59.999,33c790a7-d7e4-1dc2-cedf-32c84170bc52,
29977,4,0,53,2022-05-22 14:12:00.000,230002,,2022-05-22 14:15:01.128,2022-05-22 14:15:01.128,53,1.3333334,39.97,2.41,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:12:59.999,4b1d7145-d180-ba3a-5af4-cbe15daa8b19,
14101,4,0,22,2022-05-22 13:26:00.000,,,2022-05-22 13:29:14.805,2022-05-22 13:29:14.805,22,1.1388888,16.06,0.88,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:27:00.000,a27beaa2-6865-4e46-af1e-304809cdaeac,
20144,4,0,34,2022-05-22 16:10:00.000,230002,,2022-05-22 16:11:49.270,2022-05-22 16:11:49.270,34,1.3055556,26.3,1.36,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 16:10:59.999,a1983ad2-6108-191e-1ff7-81ba500ae094,
41591,4,0,72,2022-05-22 14:20:00.000,,,2022-05-22 14:26:46.629,2022-05-22 14:26:46.629,72,1.3055556,54.3,2.88,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:21:00.000,a959910a-fc55-4400-8e21-5f86337ee8f4,
10531,4,0,13,2022-05-22 16:20:00.000,230002,,2022-05-22 16:20:25.173,2022-05-22 16:20:23.297,14,0.9616856,10.128,0.64,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 16:20:59.999,47978a87-c692-ab72-f1f0-1887133c6aa8,
50425,4,0,79,2022-05-22 13:19:00.000,,,2022-05-22 13:29:14.419,2022-05-22 13:29:14.419,79,1.1666666,58.83,3.13,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:20:00.000,56b6f470-f2e6-4f0e-97c6-d9f956e87863,
35071,4,0,58,2022-05-22 14:26:00.000,,,2022-05-22 14:26:46.975,2022-05-22 14:26:46.975,65,1.3888888,48.71,2.69,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:27:00.000,391b843a-c815-4319-bc5b-5fde639ac378,
39830,4,0,59,2022-05-22 13:32:00.000,,,2022-05-22 13:34:43.509,2022-05-22 13:34:43.509,59,1.0833334,43.15,2.36,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:33:00.000,3a32c2c2-0be4-4c79-867e-0e96bc193296,
21574,4,0,33,2022-05-22 16:33:00.000,230002,,2022-05-22 16:35:01.417,2022-05-22 16:35:01.417,33,1.1666666,25.17,1.29,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 16:33:59.999,78823b0a-9a1c-efcc-129d-faa1349dfef6,
7752,4,0,15,2022-05-22 13:25:00.000,230002,,2022-05-22 13:25:50.263,2022-05-22 13:25:50.263,15,1.5555556,12.06,0.57,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:25:59.999,77eef962-5744-3ffd-e5e2-c0dc44f808e2,
18548,4,0,29,2022-05-22 13:27:00.000,,,2022-05-22 13:29:14.847,2022-05-22 13:29:14.847,29,1.1666666,21.64,1.15,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:28:00.000,c7eaeb3d-4749-4ab9-8af3-5f8774c68886,
55703,4,0,102,2022-05-22 14:22:00.000,230002,,2022-05-22 14:25:18.413,2022-05-22 14:25:18.413,102,1.4444444,80.46,4.08,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:22:59.999,be5aa2e0-e8e7-607c-82a3-abf63e33cfb2,
14360,4,0,24,2022-05-22 17:14:00.000,230002,,2022-05-22 17:14:40.460,2022-05-22 17:14:40.460,24,1.2777778,18.35,0.96,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 17:14:59.999,12034dd7-3bc6-da53-20cd-acc9e24f9aff,
26422,4,0,43,2022-05-22 13:29:00.000,230002,,2022-05-22 13:30:20.526,2022-05-22 13:29:26.417,43,1.2429017,32.84,1.73,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:29:59.999,909ca137-ea13-62a7-c24a-4287ebaf28e1,
8343,4,0,11,2022-05-22 14:27:00.000,230002,,2022-05-22 14:30:49.415,2022-05-22 14:30:49.415,11,0.9444444,7.88,0.48,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:27:59.999,5ef85437-f6d8-41de-36d4-fac07155f1ca,
7132,4,0,13,2022-05-22 17:29:00.000,230002,,2022-05-22 17:30:51.339,2022-05-22 17:30:51.339,13,1.4722222,10.5,0.5,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 17:29:59.999,c1ad1262-4e52-51f8-de39-49e86421a6fd,
57981,4,0,105,2022-05-22 13:33:00.000,,,2022-05-22 13:34:43.550,2022-05-22 13:34:43.550,105,1.3888888,80.53,4.19,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:34:00.000,512b9b09-6fd2-4d21-9295-185984503d81,
15566,4,0,26,2022-05-22 13:22:00.000,,,2022-05-22 13:29:14.698,2022-05-22 13:29:14.698,26,1.2777778,19.89,1.02,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:23:00.000,1e428508-a9c2-400f-bd97-a114b195dddd,
13049,4,0,23,2022-05-22 14:33:00.000,,,2022-05-22 14:35:01.918,2022-05-22 14:35:01.918,23,1.3333334,17.4,0.91,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:34:00.000,b4bb21e9-65b1-4925-8937-e80eaf6d3d49,
5760,4,0,13,2022-05-22 17:36:00.000,230002,,2022-05-22 17:36:36.553,2022-05-22 17:36:36.545,13,1.8333334,10.56,0.44,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 17:36:59.999,a9fa824a-c5b0-314e-f0ea-d2e65b3a3874,
28457,4,0,43,2022-05-22 13:35:00.000,230002,,2022-05-22 13:37:52.330,2022-05-22 13:35:11.255,43,1.1388888,32.41,1.72,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:35:59.999,3faad392-cf04-6ae2-85d1-ca12498d979b,
38430,4,0,57,2022-05-22 13:30:00.000,230002,,2022-05-22 13:31:34.387,2022-05-22 13:30:20.536,57,1.1111112,42.7,2.3,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:30:59.999,51f639fb-214d-d438-9c8c-cca192b303ce,
60000,4,0,113,2022-05-22 14:37:00.000,230002,,2022-05-22 14:39:35.347,2022-05-22 14:39:35.347,113,1.504,90.24,4.52,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:37:59.999,f8363542-26d9-ef92-1a6d-4d18d6985fff,
5002,4,0,10,2022-05-22 17:56:00.000,230002,,2022-05-22 17:57:04.314,2022-05-22 17:57:04.313,10,1.6111112,8.06,0.39,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 17:56:59.999,e13da3fd-66ad-6dd1-c73f-7e37d9a73f96,
32768,4,0,51,2022-05-22 14:43:00.000,230002,,2022-05-22 14:44:22.206,2022-05-22 14:44:22.206,51,1.1944444,39.14,1.98,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:43:59.999,c196e75e-730f-aec3-4ae9-4223c8b6a9c7,
37617,4,0,63,2022-05-22 13:37:00.000,230002,,2022-05-22 13:38:13.156,2022-05-22 13:37:52.337,63,1.2842426,48.31,2.511,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:37:59.999,6bf19030-0baa-37cb-5831-c748abe52847,
7451,4,0,12,2022-05-22 20:39:00.000,,,2022-05-22 20:40:03.398,2022-05-22 20:40:03.398,12,1.1944444,8.9,0.47,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 20:40:00.000,be948517-05d9-4cce-ba7b-31a12f58b63c,
6798,4,0,14,2022-05-22 07:38:00.000,230002,,2022-05-22 07:39:04.290,2022-05-22 07:39:04.290,14,1.6666666,11.33,0.52,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 07:38:59.999,805fca71-e39c-c263-5e33-89d2e482be87,
59359,4,0,110,2022-05-22 14:49:00.000,230002,,2022-05-22 14:53:03.442,2022-05-22 14:53:03.442,110,1.4722222,87.39,4.4,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 14:49:59.999,a3754b64-7c7a-3715-07ef-e94262bd6bd6,
54793,4,0,103,2022-05-23 05:54:00.000,,,2022-05-23 05:55:01.141,2022-05-23 05:55:01.141,105,1.5,82.19,4.18,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-23 05:55:00.000,fada6220-5ee2-4205-85bd-53865e9c17f7,
30938,4,0,40,2022-05-22 13:30:00.000,,,2022-05-22 13:34:43.382,2022-05-22 13:34:43.382,40,0.9166667,28.36,1.62,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:31:00.000,387dc92b-d2f3-4a87-abea-fc9ef93c14f9,
60000,4,0,115,2022-05-22 14:37:00.000,,,2022-05-22 14:55:01.769,2022-05-22 14:55:01.769,114,1.4723333,88.34,4.56,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:38:00.000,2c519caa-e5f5-4b36-a741-a7610230f125,
20044,4,0,34,2022-05-22 13:43:00.000,230002,,2022-05-22 13:45:25.381,2022-05-22 13:43:24.429,34,1.3145925,26.35,1.31,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 13:43:59.999,6fafa3dd-94e9-bc7a-bb73-7fbe4fdef84c,
26682,4,0,49,2022-05-23 06:00:00.000,,,2022-05-23 06:01:00.508,2022-05-23 06:01:00.508,49,1.4166666,37.8,1.96,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-23 06:01:00.000,f7bdb277-c8d5-410b-872d-edee6cbb4258,
31042,4,0,54,2022-05-22 07:51:00.000,230002,,2022-05-22 07:51:59.236,2022-05-22 07:51:58.379,54,1.3641114,42.345,2.099,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-05-22 07:51:59.999,d7e2460d-41d6-4531-1aa4-56b6c90a7721,
33548,4,0,53,2022-05-22 14:43:00.000,,,2022-05-22 14:55:02.146,2022-05-22 14:55:02.146,53,1.1666666,39.14,2.11,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 14:44:00.000,750da626-925b-413e-bcf0-fbc6d9abf19a,
8280,4,0,15,2022-05-23 08:33:00.000,,,2022-05-23 08:33:53.273,2022-05-23 08:33:51.159,15,1.3453908,11.14,0.52,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-23 08:34:00.000,17ada260-a7ec-44de-bcc1-ad512d87bf76,
60000,4,0,101,2022-05-22 13:40:00.000,,,2022-05-22 13:49:12.497,2022-05-22 13:49:12.497,101,1.2601666,75.61,4.04,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-05-22 13:41:00.000,37252a49-9b87-4324-8dc0-1815e76521dc,
