CUS ID,Order Number,Order Status,Order Date,City (Billing),Postcode (Billing),Country Code (Billing),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Refund Amount,Order Total Amount,Order Total Tax Amount,Item #,Item Name,Quantity,Item Cost,Coupon Code,Discount Amount,Discount Amount Tax,website
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,4,Safak Taze Kaymak/ Frischer Rahm 200g,3,2.79,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,5,2 x 100g oz-Kayseri-Pastirma / Rinderschinken nach tUrkischer Art,1,8.4,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,6,Baklava Paketi / Vorteilspack,1,18.6,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,7,Lezza Gemischte Baklava Mit Walnuss und Pistazien 454 G,1,6.07,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,8,Lezza Su Boregi Peynirli/ Wasser Borek mit Käse 4 StUck,2,3.73,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,9,NatUrlicher Wabenhonig ohne Zucker und Glucose aus der TUrkei - 900g,1,14.95,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,10,Granatapfelsaft Vitalgranared Direktgepresst 100% natUrlich 750ml,1,4.67,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,11,Atom Cezerye mit Pistazien aus der TUrkei - 1 KG,1,18.69,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,12,Zeytin Ana Ev Yapimi Tarhana / Hausgemachte Suppe 500g,1,5.51,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,13,San Nicasio Kartoffelchips 150g,2,3.26,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,14,"Halva mit Vanille, Kakao und Pistazien-Geschmack 400g - Vanille-Kakao",2,3.64,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,15,Naturyol Hausgemachte Tarhana-Suppe / Usak Ev Tarhanasi 1 kg - Scharf,1,11.21,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,16,Haselnuss UmhUllte Schoko Pestil GefUllt Mit Haselnusscreme - 1000g,1,12.15,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,17,Naturyol Granatapfelsirup 100% NatUrlich 340g,1,5.6,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,18,Koska Sesampaste / Tahin 620g - 1 er,1,6.53,,,,pergamo
1421,9029,Abgeschlossen,2021-08-04 23:23:04,Wien,1130,AT,Uberweisung,0.0,171.01,Versandkostenfrei ab 100€,0.0,16.49,182.98,11.97,19,Zeytin Ana Hausgemachte Johannisbrotsirup 630g,1,5.61,,,,pergamo
2369,9030,Abgeschlossen,2021-08-05 10:34:56,BruckmUhl,83052,DE,PayPal,2.242991,14.95,Versandkostenpauschale,4.579439,0.0,18.5,1.21,1,Zeytin Ana Weißdornessig Hausgemacht / Ev Yapimi Alic Sirkesi 500ml,4,3.18,sommer15,2.24,0.16,pergamo
1234,9035,Abgeschlossen,2021-08-05 21:59:06,MUlheim an der Ruhr,45476,DE,Apple Pay (Stripe),0.0,12.15,Versandkostenpauschale,4.579439,0.0,17.9,1.17,1,Snack mit Haselnuss aus der TUrkei / Findikli Muska Pestil - 1 KG,1,12.15,,,,pergamo
1959,9036,Abgeschlossen,2021-08-05 22:20:36,Berlin,10369,DE,PayPal,0.0,27.1,Versandkostenpauschale,4.579439,0.0,33.9,2.22,1,Snack mit Haselnuss aus der TUrkei / Findikli Muska Pestil - 0.5kg,1,6.54,,,,pergamo
1959,9036,Abgeschlossen,2021-08-05 22:20:36,Berlin,10369,DE,PayPal,0.0,27.1,Versandkostenpauschale,4.579439,0.0,33.9,2.22,2,Snack Mit Maulbeeren-Sirup / Dut Pestili 400g,4,5.14,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,1,Ezine Peyniri/Ezine Käse aus Kuhmilch 1KG - Frisch / Natural - 1 KG,1,11.21,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,2,Fersan Granatapfelsirup 100 % Granatapfel - Nar Eskisi 330 ml - 1 StUck,1,3.73,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,3,Pergamo Cashewkerne Gerostet und Gesalzen - 500g,1,7.48,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,4,Zeytin Ana GrUne Gehackte Halhali Oliven aus Hatay - 1 KG,1,7.48,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,5,Miss SUt Izmir Tulum Peyniri / Izmir Käse aus Kuhmilch - 0.5kg,1,6.07,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,6,MissSut Frische Mildgesäuerte Butter/ Taze Tereyagi 900g,2,5.6,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,7,Miss GrUne Oliven Domat Kirma Jumbo / Domat Kirma Zeytin - 1 KG,1,6.07,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,8,Getrocknete Tomaten in ol / Yagda Kuru Domates 275g,1,2.8,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,9,Pergamo ErdnUsse Gerostet und Gesalzen / Kavrulmus Tuzlu Yer Fistigi - 500g,1,3.74,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,10,Zeytin Ana Johannisbrot Extrakt Hausgemacht / Keci Boynuzu ozU 630g,1,6.07,,,,pergamo
2672,9037,Abgeschlossen,2021-08-06 16:06:42,CS Almelo,7605,NL,Uberweisung,0.0,72.39,,0.0,0.0,77.46,5.07,11,Miss SUt Koy Peyniri / Bauren Käse aus Kuhmilch - 1000 g,1,6.54,,,,pergamo
2490,9038,Storniert/Abgebrochen,2021-08-06 18:43:16,Essen,45355,DE,Uberweisung,0.0,9.34,Versandkostenpauschale,4.58,0.0,14.89,0.97,1,Mini Mix Turkish Delights,1,9.34,,,,pergamo
1291,9039,Abgeschlossen,2021-08-07 19:26:57,Eggenfelden,84307,DE,PayPal,0.0,32.69,Versandkostenpauschale,4.58,0.0,39.88,2.61,1,Zeytin Ana Fermentierte GemUsemischung / TUrlU Tursu 850g,1,4.66,,,,pergamo
1291,9039,Abgeschlossen,2021-08-07 19:26:57,Eggenfelden,84307,DE,PayPal,0.0,32.69,Versandkostenpauschale,4.58,0.0,39.88,2.61,2,Zeytin Ana GrUne Oliven mit Mandeln / Bademli Yesil Zeytin 150g,2,3.27,,,,pergamo
1291,9039,Abgeschlossen,2021-08-07 19:26:57,Eggenfelden,84307,DE,PayPal,0.0,32.69,Versandkostenpauschale,4.58,0.0,39.88,2.61,3,Zeytin Ana Hausgemachte Rosenmarmelade / Ev Yapimi GUl Receli 400g,1,3.27,,,,pergamo
1291,9039,Abgeschlossen,2021-08-07 19:26:57,Eggenfelden,84307,DE,PayPal,0.0,32.69,Versandkostenpauschale,4.58,0.0,39.88,2.61,4,Zeytin Ana 100% NatUrliche Sesampaste / Tahin 500g,1,5.14,,,,pergamo
1291,9039,Abgeschlossen,2021-08-07 19:26:57,Eggenfelden,84307,DE,PayPal,0.0,32.69,Versandkostenpauschale,4.58,0.0,39.88,2.61,5,Bona Mel Bio Pollen / Organik Cicek Poleni 150g,1,9.34,,,,pergamo
1291,9039,Abgeschlossen,2021-08-07 19:26:57,Eggenfelden,84307,DE,PayPal,0.0,32.69,Versandkostenpauschale,4.58,0.0,39.88,2.61,6,Gegrillte GrUne Oliven Ohne Kern / Mangal Zeytin 250g,1,3.74,,,,pergamo
1696,9041,Abgeschlossen,2021-08-08 17:32:05,Hessisch Lichtenau,37235,DE,PayPal,0.0,8.88,Versandkostenpauschale,4.579439,0.0,14.4,0.94,1,Lezza Pistazien Baklava  aus der TUrkei (Gaziantep) - 454g,1,8.88,,,,pergamo
2626,9042,Abgeschlossen,2021-08-08 19:22:16,Glatten,72293,DE,PayPal,0.0,40.84,Versandkostenpauschale,4.579439,0.0,48.6,3.18,1,Antep Fistikli Katmer / Pista Leaves 150g,2,4.58,,,,pergamo
2626,9042,Abgeschlossen,2021-08-08 19:22:16,Glatten,72293,DE,PayPal,0.0,40.84,Versandkostenpauschale,4.579439,0.0,48.6,3.18,2,Lezza Gemischte Baklava Mit Walnuss und Pistazien 454 G,1,6.07,,,,pergamo
2626,9042,Abgeschlossen,2021-08-08 19:22:16,Glatten,72293,DE,PayPal,0.0,40.84,Versandkostenpauschale,4.579439,0.0,48.6,3.18,3,Lezza Walnuss Baklava aus der TUrkei - 454g,1,7.01,,,,pergamo
2626,9042,Abgeschlossen,2021-08-08 19:22:16,Glatten,72293,DE,PayPal,0.0,40.84,Versandkostenpauschale,4.579439,0.0,48.6,3.18,4,Seyidoglu Hausgemachte Pistazien Baklava / Fistikli Baklava - 1000 g,1,18.6,,,,pergamo
2247,9043,Abgeschlossen,2021-08-08 21:33:37,Berlin,10999,DE,PayPal,0.0,59.1,Kostenlose Lieferung ab 60€,0.0,0.0,63.24,4.14,1,Natural Cig Badem / NatUrliche Rohe Ganze Mandeln - 1 KG,1,12.85,,,,pergamo
2247,9043,Abgeschlossen,2021-08-08 21:33:37,Berlin,10999,DE,PayPal,0.0,59.1,Kostenlose Lieferung ab 60€,0.0,0.0,63.24,4.14,2,Pergamo Natural Walnuss ohne Schalen - 1000 g,1,9.35,,,,pergamo
2247,9043,Abgeschlossen,2021-08-08 21:33:37,Berlin,10999,DE,PayPal,0.0,59.1,Kostenlose Lieferung ab 60€,0.0,0.0,63.24,4.14,3,Acve Peygamber Hurmasi / Ajwa Datteln aus Medina - 1 KG,1,16.82,,,,pergamo
2247,9043,Abgeschlossen,2021-08-08 21:33:37,Berlin,10999,DE,PayPal,0.0,59.1,Kostenlose Lieferung ab 60€,0.0,0.0,63.24,4.14,4,Pergamo Natural Pistazien mit Schale,1,14.01,,,,pergamo
2247,9043,Abgeschlossen,2021-08-08 21:33:37,Berlin,10999,DE,PayPal,0.0,59.1,Kostenlose Lieferung ab 60€,0.0,0.0,63.24,4.14,5,Miss GrUne Oliven Domat Kirma Jumbo / Domat Kirma Zeytin - 1 KG,1,6.07,,,,pergamo
2673,9044,Abgeschlossen,2021-08-09 08:44:09,Schwalmtal,41366,DE,other,0.0,22.42,,0.0,0.0,23.99,1.57,1,Ezine Peyniri/Ezine Käse aus Kuhmilch 1KG - Frisch / Natural - 1 KG,1,11.21,,,,pergamo
2673,9044,Abgeschlossen,2021-08-09 08:44:09,Schwalmtal,41366,DE,other,0.0,22.42,,0.0,0.0,23.99,1.57,2,Miss SUt Izmir Tulum Peyniri / Izmir Käse aus Kuhmilch - 1 KG,1,11.21,,,,pergamo
2544,9050,Abgeschlossen,2021-08-09 19:31:12,Schweinfurt,97422,DE,PayPal,0.0,31.31,Versandkostenpauschale,4.579439,0.0,38.4,2.51,1,Getrocknete Kaki / Kuru Cennet Hurmasi - 1 KG,1,14.02,,,,pergamo
2544,9050,Abgeschlossen,2021-08-09 19:31:12,Schweinfurt,97422,DE,PayPal,0.0,31.31,Versandkostenpauschale,4.579439,0.0,38.4,2.51,2,Getrocknete Kiwi-Scheiben / Kurutulmus Kivi Halkalari - 500g,1,7.48,,,,pergamo
2544,9050,Abgeschlossen,2021-08-09 19:31:12,Schweinfurt,97422,DE,PayPal,0.0,31.31,Versandkostenpauschale,4.579439,0.0,38.4,2.51,3,Pergamo Getrocknete Krischen / Kuru Visne 500g,1,4.21,,,,pergamo
2544,9050,Abgeschlossen,2021-08-09 19:31:12,Schweinfurt,97422,DE,PayPal,0.0,31.31,Versandkostenpauschale,4.579439,0.0,38.4,2.51,4,Getrocknete Aprikosen Jumbo / Kuru Kayisi - 500g,1,5.61,,,,pergamo
1664,9051,Abgeschlossen,2021-08-09 21:37:02,Berlin,12167,DE,PayPal,0.0,27.56,Versandkostenpauschale,4.579439,0.0,34.39,2.25,1,Seyidoglu Hausgemachte Walnuss Baklava - 550g,1,6.53,,,,pergamo
1664,9051,Abgeschlossen,2021-08-09 21:37:02,Berlin,12167,DE,PayPal,0.0,27.56,Versandkostenpauschale,4.579439,0.0,34.39,2.25,2,Seyidoglu Hausgemachte Pistazein Baklava / Fistikli Prens Baklava - 500g,1,11.68,,,,pergamo
1664,9051,Abgeschlossen,2021-08-09 21:37:02,Berlin,12167,DE,PayPal,0.0,27.56,Versandkostenpauschale,4.579439,0.0,34.39,2.25,3,Seyidoglu Hausgemachte Kadaifi Mit Pistazien / Fistikli Kadayif - 500g,1,9.35,,,,pergamo
2383,9053,Abgeschlossen,2021-08-10 10:47:31,Koln,50765,DE,SOFORT,0.0,60.63,Kostenlose Lieferung ab 60€,0.0,0.0,64.87,4.24,1,Ezine Peyniri/Ezine Käse aus Kuhmilch 1KG - Frisch / Natural - 0.5kg,13,4.66,,,,pergamo
2382,9054,Abgeschlossen,2021-08-10 20:18:02,Waldshut-Tiengen,79761,DE,SOFORT,0.0,22.43,Versandkostenpauschale,4.579439,0.0,28.9,1.89,1,Medjoul Dates / Premium Datteln Extra Gross (Jumbo) - 1 KG,2,11.21,,,,pergamo
2293,9055,Abgeschlossen,2021-08-10 21:48:33,MUnchen,81739,DE,PayPal,0.0,65.4,Kostenlose Lieferung ab 60€,0.0,0.0,69.98,4.58,1,"Alma Oliva Bio. Olivenol,  3 Litern",2,32.7,,,,pergamo
1080,9057,Storniert/Abgebrochen,2021-08-11 07:47:31,Hovelhof,33161,DE,PayPal,0.0,5.61,Versandkostenpauschale,4.579439,0.0,10.9,0.71,1,Pergami Getrocknete Pflaumen / Kuru Erik - 500g,1,5.61,,,,pergamo
1080,9058,Storniert/Abgebrochen,2021-08-11 16:40:09,Hovelhof,33161,DE,PayPal,0.0,9.34,Versandkostenpauschale,4.579439,0.0,14.89,0.97,1,Mini Mix Turkish Delights,1,9.34,,,,pergamo
1971,9062,Abgeschlossen,2021-08-11 19:56:14,Taunusstein,65232,DE,Kreditkarte (Stripe),0.0,12.41,Versandkostenpauschale,4.579439,0.0,18.18,1.19,1,Walnuss in Schale NEU Ernte 2020*Herkunft Chile* - 1 KG,1,4.66,,,,pergamo
1971,9062,Abgeschlossen,2021-08-11 19:56:14,Taunusstein,65232,DE,Kreditkarte (Stripe),0.0,12.41,Versandkostenpauschale,4.579439,0.0,18.18,1.19,2,Pergamo Natural Haselnuss in Schale Vegan unbehandelt - 1 KG,1,7.75,,,,pergamo
2574,9063,Abgeschlossen,2021-08-12 11:34:08,Hamburg,22177,DE,SOFORT,0.0,5.61,Versandkostenpauschale,4.58,0.0,10.9,0.71,1,Mastic Gum Turkish Delight von Seyidoglu / Damla Sakizli Lokum - 500g,1,5.61,,,,pergamo
1577,9069,Abgeschlossen,2021-08-12 15:09:29,Lindau,88131,DE,PayPal,0.0,16.82,Versandkostenpauschale,4.579439,0.0,22.9,1.5,1,Snack mit Haselnuss aus der TUrkei / Findikli Rulo Pestil - 1200g,1,16.82,,,,pergamo
1570,9099,Abgeschlossen,2021-08-13 08:36:45,Berlin,10777,DE,PayPal,0.0,14.95,Versandkostenpauschale,4.579439,0.0,20.9,1.37,1,NatUrlicher Wabenhonig ohne Zucker und Glucose aus der TUrkei - 900g,1,14.95,,,,pergamo
2419,9102,Abgeschlossen,2021-08-13 13:08:01,RotthalmUnster,94094,DE,PayPal,0.0,11.21,Versandkostenpauschale,4.579439,0.0,16.9,1.11,1,Zeytin Ana Ev Yapimi Biber Salcasi / Paprikamark Hausgemacht 700g - Mild,2,4.21,,,,pergamo
2419,9102,Abgeschlossen,2021-08-13 13:08:01,RotthalmUnster,94094,DE,PayPal,0.0,11.21,Versandkostenpauschale,4.579439,0.0,16.9,1.11,2,KreuzkUmmel - Gemahlen / Kimyon - 250 gr,1,2.8,,,,pergamo
1753,9103,Abgeschlossen,2021-08-13 14:00:02,Bielefeld,33739,DE,PayPal,0.0,56.07,Kostenlose Lieferung ab 60€,0.0,15.0,60.0,3.93,1,Getrocknete Kaki / Kuru Cennet Hurmasi - 1 KG,3,14.02,,,,pergamo
1753,9103,Abgeschlossen,2021-08-13 14:00:02,Bielefeld,33739,DE,PayPal,0.0,56.07,Kostenlose Lieferung ab 60€,0.0,15.0,60.0,3.93,2,Getrocknete Mini-Feigen aus Spanien / Mini Kurutulmus Incir - 500g,2,5.61,,,,pergamo
1753,9103,Abgeschlossen,2021-08-13 14:00:02,Bielefeld,33739,DE,PayPal,0.0,56.07,Kostenlose Lieferung ab 60€,0.0,15.0,60.0,3.93,3,MissSut Halloumi Grill Käse / Hellim Peyniri Izgaralik 250g - 1 er,1,2.8,,,,pergamo
1590,9104,Abgeschlossen,2021-08-14 00:57:41,DUsseldorf,40470,DE,PayPal,2.523364,16.81,Versandkostenpauschale,4.579439,0.0,20.19,1.32,1,Thymian Honig / Kekik Bali aus Hakkari(Yayla) - 0.5kg,1,6.36,sommer15,2.52,0.18,pergamo
1590,9104,Abgeschlossen,2021-08-14 00:57:41,DUsseldorf,40470,DE,PayPal,2.523364,16.81,Versandkostenpauschale,4.579439,0.0,20.19,1.32,2,Maulbeeren Getrocknet - Knusprig und SUß / Dut Kurusu - Katkisiz - 1000 g,1,7.93,,,,pergamo
1086,9105,Abgeschlossen,2021-08-14 18:03:30,Ketsch,68775,DE,PayPal,0.0,26.15,Versandkostenpauschale,4.579439,0.0,32.88,2.15,1,Parqueoliva Goldserie Olivenol 500ml,2,13.07,,,,pergamo
1953,9106,Abgeschlossen,2021-08-15 08:37:24,NUrnberg,90477,DE,PayPal,0.0,13.08,Versandkostenpauschale,4.579439,0.0,18.9,1.24,1,Avar Wildblumen-Kammhonig / Karakovan Cicek Bali 650g,1,13.08,,,,pergamo
2192,9107,Abgeschlossen,2021-08-15 13:13:23,Bottrop,46240,DE,PayPal,3.700935,24.67,Versandkostenpauschale,4.579439,0.0,27.34,1.79,1,Baklava Paketi / Vorteilspack,1,15.8,sommer15,3.7,0.26,pergamo
2192,9107,Abgeschlossen,2021-08-15 13:13:23,Bottrop,46240,DE,PayPal,3.700935,24.67,Versandkostenpauschale,4.579439,0.0,27.34,1.79,2,Lezza Gemischte Baklava Mit Walnuss und Pistazien 454 G,1,5.17,,,,pergamo
2618,9108,Abgeschlossen,2021-08-15 14:50:54,Pratteln,4133,CH,PayPal,0.0,14.67,Versandkosten bis 3KG,7.476636,0.0,23.7,1.55,1,Zeytin Ana GrUne Gehackte Halhali Oliven aus Hatay - 2 KG,1,14.67,,,,pergamo
2613,9109,Abgeschlossen,2021-08-15 18:22:10,Germering,82110,DE,PayPal,0.0,13.07,Versandkostenpauschale,4.579439,0.0,18.88,1.24,1,ozle Tarim Siyah Zeytin 700g / Schwarze Oliven aus Gemlik - ikili,2,6.53,,,,pergamo
2033,9110,Abgeschlossen,2021-08-15 20:23:40,Duisburg,47178,DE,PayPal,0.0,43.55,Versandkostenpauschale,4.579439,0.0,49.89,1.76,1,"Cazorla Olivenol 1 L, 2,5 L oder 5 L - 2,5 Liter",1,23.0,,,,pergamo
2033,9110,Abgeschlossen,2021-08-15 20:23:40,Duisburg,47178,DE,PayPal,0.0,43.55,Versandkostenpauschale,4.579439,0.0,49.89,1.76,2,Zeytin Ana Ev Yapimi Biber Salcasi / Paprikamark Hausgemacht 700g - Mild,2,4.21,,,,pergamo
2033,9110,Abgeschlossen,2021-08-15 20:23:40,Duisburg,47178,DE,PayPal,0.0,43.55,Versandkostenpauschale,4.579439,0.0,49.89,1.76,3,"Brotaufstrich mit Knoblauch, Walnuss und Olivenol / Zeytinyagli Sarimsakli Cevizli Sos 260g",1,2.8,,,,pergamo
2033,9110,Abgeschlossen,2021-08-15 20:23:40,Duisburg,47178,DE,PayPal,0.0,43.55,Versandkostenpauschale,4.579439,0.0,49.89,1.76,4,Pul Biber(Tatli) / TUrkischer Chilipfeffermix(Mild) 1000g - 500g,1,4.67,,,,pergamo
2033,9110,Abgeschlossen,2021-08-15 20:23:40,Duisburg,47178,DE,PayPal,0.0,43.55,Versandkostenpauschale,4.579439,0.0,49.89,1.76,5,Zeytin Ana Fermentierte GemUsemischung / TUrlU Tursu 850g,1,4.66,,,,pergamo
1460,9111,Abgeschlossen,2021-08-15 22:41:33,Herzogenrath,52134,DE,PayPal,0.0,22.41,Versandkostenpauschale,4.579439,0.0,28.88,1.89,1,Ezine Peyniri/Ezine Käse aus Kuhmilch 1KG - Frisch / Natural - 1 KG,2,11.21,,,,pergamo
1809,9112,Abgeschlossen,2021-08-16 03:48:07,Bremerhaven,27576,DE,SOFORT,0.0,18.6,Versandkostenpauschale,4.579439,0.0,24.8,1.62,1,Baklava Paketi / Vorteilspack,1,18.6,,,,pergamo
1508,9114,Abgeschlossen,2021-08-16 15:02:22,Koln,50739,DE,Kreditkarte (Stripe),0.0,13.99,Versandkostenpauschale,4.579439,0.0,19.87,1.3,1,Ezine Peyniri/Ezine Käse aus Kuhmilch 1KG - Frisch / Natural - 0.5kg,3,4.66,,,,pergamo
1208,9134,Abgeschlossen,2021-08-16 20:40:06,Bocholt,46395,DE,Google Pay (Stripe),0.0,22.42,Versandkostenpauschale,4.579439,0.0,28.89,1.89,1,Walnuss in Schale aus Chile 100% NatUrlich - 5kg,1,22.42,,,,pergamo
1001,9135,Abgeschlossen,2021-08-16 21:33:05,Berlin,14169,DE,SOFORT,0.0,24.3,Versandkostenpauschale,4.579439,0.0,30.9,2.02,1,Pergamo Natural Walnuss ohne Schalen - 1000 g,1,9.35,,,,pergamo
1001,9135,Abgeschlossen,2021-08-16 21:33:05,Berlin,14169,DE,SOFORT,0.0,24.3,Versandkostenpauschale,4.579439,0.0,30.9,2.02,2,Pergamo Natural Haselnuss ohne Schalen Gerostet und Gesalzt - 500g,1,7.48,,,,pergamo
1001,9135,Abgeschlossen,2021-08-16 21:33:05,Berlin,14169,DE,SOFORT,0.0,24.3,Versandkostenpauschale,4.579439,0.0,30.9,2.02,3,Pergamo Cashewkerne Gerostet und Gesalzen - 500g,1,7.48,,,,pergamo
1318,9136,Abgeschlossen,2021-08-16 22:25:50,Berlin,10435,DE,PayPal,0.0,26.86,Versandkostenpauschale,4.579439,0.0,33.64,2.2,1,Pergamo Natural Pistazien mit Schale,1,14.01,,,,pergamo
1318,9136,Abgeschlossen,2021-08-16 22:25:50,Berlin,10435,DE,PayPal,0.0,26.86,Versandkostenpauschale,4.579439,0.0,33.64,2.2,2,Natural Cig Badem / NatUrliche Rohe Ganze Mandeln - 1 KG,1,12.85,,,,pergamo
1349,9137,Abgeschlossen,2021-08-16 23:37:36,Frankfurt,60435,DE,PayPal,14.439252,96.23,Kostenlose Lieferung ab 60€,0.0,0.0,87.52,5.73,1,Walnuss in Schale NEU Ernte 2020*Herkunft Chile* - 5 KG,2,19.05,sommer15,14.44,1.01,pergamo
1349,9137,Abgeschlossen,2021-08-16 23:37:36,Frankfurt,60435,DE,PayPal,14.439252,96.23,Kostenlose Lieferung ab 60€,0.0,0.0,87.52,5.73,2,Medjoul Premium Kalahari Datteln  Große M - 5 KG,1,31.78,,,,pergamo
1349,9137,Abgeschlossen,2021-08-16 23:37:36,Frankfurt,60435,DE,PayPal,14.439252,96.23,Kostenlose Lieferung ab 60€,0.0,0.0,87.52,5.73,3,Pergamo Natural Pistazien mit Schale,1,11.92,,,,pergamo
1075,9138,Abgeschlossen,2021-08-17 08:09:36,Erfurt,99087,DE,PayPal,35.18729,234.6,Kostenlose Lieferung ab 60€,0.0,0.0,203.97,4.56,1,"Cazorla Olivenol 1 L, 2,5 L oder 5 L - 5 Liter",3,38.24,sommer15,35.19,0.8,pergamo
1075,9138,Abgeschlossen,2021-08-17 08:09:36,Erfurt,99087,DE,PayPal,35.18729,234.6,Kostenlose Lieferung ab 60€,0.0,0.0,203.97,4.56,2,"Cazorla Olivenol 1 L, 2,5 L oder 5 L - 2,5 Liter",1,19.55,,,,pergamo
1075,9138,Abgeschlossen,2021-08-17 08:09:36,Erfurt,99087,DE,PayPal,35.18729,234.6,Kostenlose Lieferung ab 60€,0.0,0.0,203.97,4.56,3,Zeytin Ana Schwarz Oliven Gross  aus der TUrkei (Gemlik) - 1kg,3,5.17,,,,pergamo
1075,9138,Abgeschlossen,2021-08-17 08:09:36,Erfurt,99087,DE,PayPal,35.18729,234.6,Kostenlose Lieferung ab 60€,0.0,0.0,203.97,4.56,4,Miss GrUne Gestrichene (Cizik) OLIVEN - 1200g,2,7.07,,,,pergamo
1075,9138,Abgeschlossen,2021-08-17 08:09:36,Erfurt,99087,DE,PayPal,35.18729,234.6,Kostenlose Lieferung ab 60€,0.0,0.0,203.97,4.56,5,Miss GrUne Gehackte (Kirma) Jumbo Oliven - 1000 g,2,4.77,,,,pergamo
1075,9138,Abgeschlossen,2021-08-17 08:09:36,Erfurt,99087,DE,PayPal,35.18729,234.6,Kostenlose Lieferung ab 60€,0.0,0.0,203.97,4.56,6,Fersan Granatapfelsirup 100 % Granatapfel - Nar Eskisi 330 ml - 2 StUck,1,6.1,,,,pergamo
